year,regioncode,sector,gdp,step,row_type
2025,ABA,A,0.0,final_consolidated,detail
2025,ABA,ALL,392041386.792526,final_consolidated,region_total
2025,ABA,B,0.0,final_consolidated,detail
2025,ABA,C,0.0,final_consolidated,detail
2025,ABA,D,0.0,final_consolidated,detail
2025,ABA,E,0.0,final_consolidated,detail
2025,ABA,F,0.0,final_consolidated,detail
2025,ABA,G,0.0,final_consolidated,detail
2025,ABA,H,0.0,final_consolidated,detail
2025,ABA,I,0.0,final_consolidated,detail
2025,ABA,J,0.0,final_consolidated,detail
2025,ABA,K,0.0,final_consolidated,detail
2025,ABA,L,0.0,final_consolidated,detail
2025,ABA,M,0.0,final_consolidated,detail
2025,ABA,N,0.0,final_consolidated,detail
2025,ABA,O,0.0,final_consolidated,detail
2025,ABA,P,130693532.92453381,final_consolidated,detail
2025,ABA,Q,130654320.94345835,final_consolidated,detail
2025,ABA,R,114342136.81606379,final_consolidated,detail
2025,ABA,S,16351396.108470026,final_consolidated,detail
2025,ABA,T,0.0,final_consolidated,detail
2025,ABA,U,0.0,final_consolidated,detail
2025,ABA,V,0.0,final_consolidated,detail
2025,AHU,A,0.0,final_consolidated,detail
2025,AHU,ALL,6675766.785485955,final_consolidated,region_total
2025,AHU,B,0.0,final_consolidated,detail
2025,AHU,C,0.0,final_consolidated,detail
2025,AHU,D,0.0,final_consolidated,detail
2025,AHU,E,0.0,final_consolidated,detail
2025,AHU,F,0.0,final_consolidated,detail
2025,AHU,G,0.0,final_consolidated,detail
2025,AHU,H,0.0,final_consolidated,detail
2025,AHU,I,0.0,final_consolidated,detail
2025,AHU,J,0.0,final_consolidated,detail
2025,AHU,K,0.0,final_consolidated,detail
2025,AHU,L,0.0,final_consolidated,detail
2025,AHU,M,0.0,final_consolidated,detail
2025,AHU,N,0.0,final_consolidated,detail
2025,AHU,O,0.0,final_consolidated,detail
2025,AHU,P,2225478.1652355157,final_consolidated,detail
2025,AHU,Q,2224810.455014923,final_consolidated,detail
2025,AHU,R,1947043.0032483542,final_consolidated,detail
2025,AHU,S,278435.16198716173,final_consolidated,detail
2025,AHU,T,0.0,final_consolidated,detail
2025,AHU,U,0.0,final_consolidated,detail
2025,AHU,V,0.0,final_consolidated,detail
2025,AJA,A,0.0,final_consolidated,detail
2025,AJA,ALL,10864491.60601961,final_consolidated,region_total
2025,AJA,B,0.0,final_consolidated,detail
2025,AJA,C,0.0,final_consolidated,detail
2025,AJA,D,0.0,final_consolidated,detail
2025,AJA,E,0.0,final_consolidated,detail
2025,AJA,F,0.0,final_consolidated,detail
2025,AJA,G,0.0,final_consolidated,detail
2025,AJA,H,0.0,final_consolidated,detail
2025,AJA,I,0.0,final_consolidated,detail
2025,AJA,J,0.0,final_consolidated,detail
2025,AJA,K,0.0,final_consolidated,detail
2025,AJA,L,0.0,final_consolidated,detail
2025,AJA,M,0.0,final_consolidated,detail
2025,AJA,N,0.0,final_consolidated,detail
2025,AJA,O,0.0,final_consolidated,detail
2025,AJA,P,3621859.42417117,final_consolidated,detail
2025,AJA,Q,3620772.7576772696,final_consolidated,detail
2025,AJA,R,3168719.496214561,final_consolidated,detail
2025,AJA,S,453139.92795660906,final_consolidated,detail
2025,AJA,T,0.0,final_consolidated,detail
2025,AJA,U,0.0,final_consolidated,detail
2025,AJA,V,0.0,final_consolidated,detail
2025,ALL,A,0.0,final_consolidated,sector_total
2025,ALL,ALL,4341560161.077046,final_consolidated,grand_total
2025,ALL,B,0.0,final_consolidated,sector_total
2025,ALL,C,0.0,final_consolidated,sector_total
2025,ALL,D,0.0,final_consolidated,sector_total
2025,ALL,E,0.0,final_consolidated,sector_total
2025,ALL,F,0.0,final_consolidated,sector_total
2025,ALL,G,0.0,final_consolidated,sector_total
2025,ALL,H,0.0,final_consolidated,sector_total
2025,ALL,I,0.0,final_consolidated,sector_total
2025,ALL,J,0.0,final_consolidated,sector_total
2025,ALL,K,0.0,final_consolidated,sector_total
2025,ALL,L,0.0,final_consolidated,sector_total
2025,ALL,M,0.0,final_consolidated,sector_total
2025,ALL,N,0.0,final_consolidated,sector_total
2025,ALL,O,0.0,final_consolidated,sector_total
2025,ALL,P,1447331467.9805758,final_consolidated,sector_total
2025,ALL,Q,1446897225.1158953,final_consolidated,sector_total
2025,ALL,R,1266252193.4087486,final_consolidated,sector_total
2025,ALL,S,181079274.57182723,final_consolidated,sector_total
2025,ALL,T,0.0,final_consolidated,sector_total
2025,ALL,U,0.0,final_consolidated,sector_total
2025,ALL,V,0.0,final_consolidated,sector_total
2025,AMA,A,0.0,final_consolidated,detail
2025,AMA,ALL,918380609.2240276,final_consolidated,region_total
2025,AMA,B,0.0,final_consolidated,detail
2025,AMA,C,0.0,final_consolidated,detail
2025,AMA,D,0.0,final_consolidated,detail
2025,AMA,E,0.0,final_consolidated,detail
2025,AMA,F,0.0,final_consolidated,detail
2025,AMA,G,0.0,final_consolidated,detail
2025,AMA,H,0.0,final_consolidated,detail
2025,AMA,I,0.0,final_consolidated,detail
2025,AMA,J,0.0,final_consolidated,detail
2025,AMA,K,0.0,final_consolidated,detail
2025,AMA,L,0.0,final_consolidated,detail
2025,AMA,M,0.0,final_consolidated,detail
2025,AMA,N,0.0,final_consolidated,detail
2025,AMA,O,0.0,final_consolidated,detail
2025,AMA,P,306157488.55207884,final_consolidated,detail
2025,AMA,Q,306065632.11986995,final_consolidated,detail
2025,AMA,R,267853356.3209907,final_consolidated,detail
2025,AMA,S,38304132.23108818,final_consolidated,detail
2025,AMA,T,0.0,final_consolidated,detail
2025,AMA,U,0.0,final_consolidated,detail
2025,AMA,V,0.0,final_consolidated,detail
2025,AQA,A,0.0,final_consolidated,detail
2025,AQA,ALL,566613747.9904102,final_consolidated,region_total
2025,AQA,B,0.0,final_consolidated,detail
2025,AQA,C,0.0,final_consolidated,detail
2025,AQA,D,0.0,final_consolidated,detail
2025,AQA,E,0.0,final_consolidated,detail
2025,AQA,F,0.0,final_consolidated,detail
2025,AQA,G,0.0,final_consolidated,detail
2025,AQA,H,0.0,final_consolidated,detail
2025,AQA,I,0.0,final_consolidated,detail
2025,AQA,J,0.0,final_consolidated,detail
2025,AQA,K,0.0,final_consolidated,detail
2025,AQA,L,0.0,final_consolidated,detail
2025,AQA,M,0.0,final_consolidated,detail
2025,AQA,N,0.0,final_consolidated,detail
2025,AQA,O,0.0,final_consolidated,detail
2025,AQA,P,188890140.23325038,final_consolidated,detail
2025,AQA,Q,188833467.52390948,final_consolidated,detail
2025,AQA,R,165257620.43809125,final_consolidated,detail
2025,AQA,S,23632519.79515914,final_consolidated,detail
2025,AQA,T,0.0,final_consolidated,detail
2025,AQA,U,0.0,final_consolidated,detail
2025,AQA,V,0.0,final_consolidated,detail
2025,ARI,A,0.0,final_consolidated,detail
2025,ARI,ALL,244963527.38361886,final_consolidated,region_total
2025,ARI,B,0.0,final_consolidated,detail
2025,ARI,C,0.0,final_consolidated,detail
2025,ARI,D,0.0,final_consolidated,detail
2025,ARI,E,0.0,final_consolidated,detail
2025,ARI,F,0.0,final_consolidated,detail
2025,ARI,G,0.0,final_consolidated,detail
2025,ARI,H,0.0,final_consolidated,detail
2025,ARI,I,0.0,final_consolidated,detail
2025,ARI,J,0.0,final_consolidated,detail
2025,ARI,K,0.0,final_consolidated,detail
2025,ARI,L,0.0,final_consolidated,detail
2025,ARI,M,0.0,final_consolidated,detail
2025,ARI,N,0.0,final_consolidated,detail
2025,ARI,O,0.0,final_consolidated,detail
2025,ARI,P,81662676.21220261,final_consolidated,detail
2025,ARI,Q,81638174.95921364,final_consolidated,detail
2025,ARI,R,71445653.71580642,final_consolidated,detail
2025,ARI,S,10217022.496396186,final_consolidated,detail
2025,ARI,T,0.0,final_consolidated,detail
2025,ARI,U,0.0,final_consolidated,detail
2025,ARI,V,0.0,final_consolidated,detail
2025,ASH,A,0.0,final_consolidated,detail
2025,ASH,ALL,581427437.6357563,final_consolidated,region_total
2025,ASH,B,0.0,final_consolidated,detail
2025,ASH,C,0.0,final_consolidated,detail
2025,ASH,D,0.0,final_consolidated,detail
2025,ASH,E,0.0,final_consolidated,detail
2025,ASH,F,0.0,final_consolidated,detail
2025,ASH,G,0.0,final_consolidated,detail
2025,ASH,H,0.0,final_consolidated,detail
2025,ASH,I,0.0,final_consolidated,detail
2025,ASH,J,0.0,final_consolidated,detail
2025,ASH,K,0.0,final_consolidated,detail
2025,ASH,L,0.0,final_consolidated,detail
2025,ASH,M,0.0,final_consolidated,detail
2025,ASH,N,0.0,final_consolidated,detail
2025,ASH,O,0.0,final_consolidated,detail
2025,ASH,P,193828530.6701316,final_consolidated,detail
2025,ASH,Q,193770376.2954931,final_consolidated,detail
2025,ASH,R,169578156.4458757,final_consolidated,detail
2025,ASH,S,24250374.224255886,final_consolidated,detail
2025,ASH,T,0.0,final_consolidated,detail
2025,ASH,U,0.0,final_consolidated,detail
2025,ASH,V,0.0,final_consolidated,detail
2025,ASI,A,0.0,final_consolidated,detail
2025,ASI,ALL,198103740.65420994,final_consolidated,region_total
2025,ASI,B,0.0,final_consolidated,detail
2025,ASI,C,0.0,final_consolidated,detail
2025,ASI,D,0.0,final_consolidated,detail
2025,ASI,E,0.0,final_consolidated,detail
2025,ASI,F,0.0,final_consolidated,detail
2025,ASI,G,0.0,final_consolidated,detail
2025,ASI,H,0.0,final_consolidated,detail
2025,ASI,I,0.0,final_consolidated,detail
2025,ASI,J,0.0,final_consolidated,detail
2025,ASI,K,0.0,final_consolidated,detail
2025,ASI,L,0.0,final_consolidated,detail
2025,ASI,M,0.0,final_consolidated,detail
2025,ASI,N,0.0,final_consolidated,detail
2025,ASI,O,0.0,final_consolidated,detail
2025,ASI,P,66041184.99704757,final_consolidated,detail
2025,ASI,Q,66021370.660114765,final_consolidated,detail
2025,ASI,R,57778606.49606684,final_consolidated,detail
2025,ASI,S,8262578.500980751,final_consolidated,detail
2025,ASI,T,0.0,final_consolidated,detail
2025,ASI,U,0.0,final_consolidated,detail
2025,ASI,V,0.0,final_consolidated,detail
2025,HAI,A,0.0,final_consolidated,detail
2025,HAI,ALL,557498915.6534883,final_consolidated,region_total
2025,HAI,B,0.0,final_consolidated,detail
2025,HAI,C,0.0,final_consolidated,detail
2025,HAI,D,0.0,final_consolidated,detail
2025,HAI,E,0.0,final_consolidated,detail
2025,HAI,F,0.0,final_consolidated,detail
2025,HAI,G,0.0,final_consolidated,detail
2025,HAI,H,0.0,final_consolidated,detail
2025,HAI,I,0.0,final_consolidated,detail
2025,HAI,J,0.0,final_consolidated,detail
2025,HAI,K,0.0,final_consolidated,detail
2025,HAI,L,0.0,final_consolidated,detail
2025,HAI,M,0.0,final_consolidated,detail
2025,HAI,N,0.0,final_consolidated,detail
2025,HAI,O,0.0,final_consolidated,detail
2025,HAI,P,185851558.89908746,final_consolidated,detail
2025,HAI,Q,185795797.85531336,final_consolidated,detail
2025,HAI,R,162599203.64528626,final_consolidated,detail
2025,HAI,S,23252355.253801223,final_consolidated,detail
2025,HAI,T,0.0,final_consolidated,detail
2025,HAI,U,0.0,final_consolidated,detail
2025,HAI,V,0.0,final_consolidated,detail
2025,JAZ,A,0.0,final_consolidated,detail
2025,JAZ,ALL,35606038.08438691,final_consolidated,region_total
2025,JAZ,B,0.0,final_consolidated,detail
2025,JAZ,C,0.0,final_consolidated,detail
2025,JAZ,D,0.0,final_consolidated,detail
2025,JAZ,E,0.0,final_consolidated,detail
2025,JAZ,F,0.0,final_consolidated,detail
2025,JAZ,G,0.0,final_consolidated,detail
2025,JAZ,H,0.0,final_consolidated,detail
2025,JAZ,I,0.0,final_consolidated,detail
2025,JAZ,J,0.0,final_consolidated,detail
2025,JAZ,K,0.0,final_consolidated,detail
2025,JAZ,L,0.0,final_consolidated,detail
2025,JAZ,M,0.0,final_consolidated,detail
2025,JAZ,N,0.0,final_consolidated,detail
2025,JAZ,O,0.0,final_consolidated,detail
2025,JAZ,P,11869866.466819521,final_consolidated,detail
2025,JAZ,Q,11866305.150747867,final_consolidated,detail
2025,JAZ,R,10384797.664940212,final_consolidated,detail
2025,JAZ,S,1485068.80187931,final_consolidated,detail
2025,JAZ,T,0.0,final_consolidated,detail
2025,JAZ,U,0.0,final_consolidated,detail
2025,JAZ,V,0.0,final_consolidated,detail
2025,MAK,A,0.0,final_consolidated,detail
2025,MAK,ALL,38766805.70947318,final_consolidated,region_total
2025,MAK,B,0.0,final_consolidated,detail
2025,MAK,C,0.0,final_consolidated,detail
2025,MAK,D,0.0,final_consolidated,detail
2025,MAK,E,0.0,final_consolidated,detail
2025,MAK,F,0.0,final_consolidated,detail
2025,MAK,G,0.0,final_consolidated,detail
2025,MAK,H,0.0,final_consolidated,detail
2025,MAK,I,0.0,final_consolidated,detail
2025,MAK,J,0.0,final_consolidated,detail
2025,MAK,K,0.0,final_consolidated,detail
2025,MAK,L,0.0,final_consolidated,detail
2025,MAK,M,0.0,final_consolidated,detail
2025,MAK,N,0.0,final_consolidated,detail
2025,MAK,O,0.0,final_consolidated,detail
2025,MAK,P,12923561.055178445,final_consolidated,detail
2025,MAK,Q,12919683.599116284,final_consolidated,detail
2025,MAK,R,11306661.877257831,final_consolidated,detail
2025,MAK,S,1616899.1779206158,final_consolidated,detail
2025,MAK,T,0.0,final_consolidated,detail
2025,MAK,U,0.0,final_consolidated,detail
2025,MAK,V,0.0,final_consolidated,detail
2025,NAJ,A,0.0,final_consolidated,detail
2025,NAJ,ALL,764505257.0402304,final_consolidated,region_total
2025,NAJ,B,0.0,final_consolidated,detail
2025,NAJ,C,0.0,final_consolidated,detail
2025,NAJ,D,0.0,final_consolidated,detail
2025,NAJ,E,0.0,final_consolidated,detail
2025,NAJ,F,0.0,final_consolidated,detail
2025,NAJ,G,0.0,final_consolidated,detail
2025,NAJ,H,0.0,final_consolidated,detail
2025,NAJ,I,0.0,final_consolidated,detail
2025,NAJ,J,0.0,final_consolidated,detail
2025,NAJ,K,0.0,final_consolidated,detail
2025,NAJ,L,0.0,final_consolidated,detail
2025,NAJ,M,0.0,final_consolidated,detail
2025,NAJ,N,0.0,final_consolidated,detail
2025,NAJ,O,0.0,final_consolidated,detail
2025,NAJ,P,254860574.28636608,final_consolidated,detail
2025,NAJ,Q,254784108.46749824,final_consolidated,detail
2025,NAJ,R,222974327.81849492,final_consolidated,detail
2025,NAJ,S,31886246.46787118,final_consolidated,detail
2025,NAJ,T,0.0,final_consolidated,detail
2025,NAJ,U,0.0,final_consolidated,detail
2025,NAJ,V,0.0,final_consolidated,detail
2025,TAB,A,0.0,final_consolidated,detail
2025,TAB,ALL,26112436.51741352,final_consolidated,region_total
2025,TAB,B,0.0,final_consolidated,detail
2025,TAB,C,0.0,final_consolidated,detail
2025,TAB,D,0.0,final_consolidated,detail
2025,TAB,E,0.0,final_consolidated,detail
2025,TAB,F,0.0,final_consolidated,detail
2025,TAB,G,0.0,final_consolidated,detail
2025,TAB,H,0.0,final_consolidated,detail
2025,TAB,I,0.0,final_consolidated,detail
2025,TAB,J,0.0,final_consolidated,detail
2025,TAB,K,0.0,final_consolidated,detail
2025,TAB,L,0.0,final_consolidated,detail
2025,TAB,M,0.0,final_consolidated,detail
2025,TAB,N,0.0,final_consolidated,detail
2025,TAB,O,0.0,final_consolidated,detail
2025,TAB,P,8705016.09447282,final_consolidated,detail
2025,TAB,Q,8702404.328467878,final_consolidated,detail
2025,TAB,R,7615909.670411865,final_consolidated,detail
2025,TAB,S,1089106.4240609559,final_consolidated,detail
2025,TAB,T,0.0,final_consolidated,detail
2025,TAB,U,0.0,final_consolidated,detail
2025,TAB,V,0.0,final_consolidated,detail
2026,ABA,A,0.0,final_consolidated,detail
2026,ABA,ALL,447610877.6445045,final_consolidated,region_total
2026,ABA,B,0.0,final_consolidated,detail
2026,ABA,C,0.0,final_consolidated,detail
2026,ABA,D,0.0,final_consolidated,detail
2026,ABA,E,0.0,final_consolidated,detail
2026,ABA,F,0.0,final_consolidated,detail
2026,ABA,G,0.0,final_consolidated,detail
2026,ABA,H,0.0,final_consolidated,detail
2026,ABA,I,0.0,final_consolidated,detail
2026,ABA,J,0.0,final_consolidated,detail
2026,ABA,K,0.0,final_consolidated,detail
2026,ABA,L,0.0,final_consolidated,detail
2026,ABA,M,0.0,final_consolidated,detail
2026,ABA,N,0.0,final_consolidated,detail
2026,ABA,O,0.0,final_consolidated,detail
2026,ABA,P,149203625.8815015,final_consolidated,detail
2026,ABA,Q,149203625.8815015,final_consolidated,detail
2026,ABA,R,129999198.78784288,final_consolidated,detail
2026,ABA,S,19204427.09365861,final_consolidated,detail
2026,ABA,T,0.0,final_consolidated,detail
2026,ABA,U,0.0,final_consolidated,detail
2026,ABA,V,0.0,final_consolidated,detail
2026,AHU,A,0.0,final_consolidated,detail
2026,AHU,ALL,7622016.272947151,final_consolidated,region_total
2026,AHU,B,0.0,final_consolidated,detail
2026,AHU,C,0.0,final_consolidated,detail
2026,AHU,D,0.0,final_consolidated,detail
2026,AHU,E,0.0,final_consolidated,detail
2026,AHU,F,0.0,final_consolidated,detail
2026,AHU,G,0.0,final_consolidated,detail
2026,AHU,H,0.0,final_consolidated,detail
2026,AHU,I,0.0,final_consolidated,detail
2026,AHU,J,0.0,final_consolidated,detail
2026,AHU,K,0.0,final_consolidated,detail
2026,AHU,L,0.0,final_consolidated,detail
2026,AHU,M,0.0,final_consolidated,detail
2026,AHU,N,0.0,final_consolidated,detail
2026,AHU,O,0.0,final_consolidated,detail
2026,AHU,P,2540672.0909823836,final_consolidated,detail
2026,AHU,Q,2540672.0909823836,final_consolidated,detail
2026,AHU,R,2213654.891152968,final_consolidated,detail
2026,AHU,S,327017.1998294157,final_consolidated,detail
2026,AHU,T,0.0,final_consolidated,detail
2026,AHU,U,0.0,final_consolidated,detail
2026,AHU,V,0.0,final_consolidated,detail
2026,AJA,A,0.0,final_consolidated,detail
2026,AJA,ALL,12404467.453599218,final_consolidated,region_total
2026,AJA,B,0.0,final_consolidated,detail
2026,AJA,C,0.0,final_consolidated,detail
2026,AJA,D,0.0,final_consolidated,detail
2026,AJA,E,0.0,final_consolidated,detail
2026,AJA,F,0.0,final_consolidated,detail
2026,AJA,G,0.0,final_consolidated,detail
2026,AJA,H,0.0,final_consolidated,detail
2026,AJA,I,0.0,final_consolidated,detail
2026,AJA,J,0.0,final_consolidated,detail
2026,AJA,K,0.0,final_consolidated,detail
2026,AJA,L,0.0,final_consolidated,detail
2026,AJA,M,0.0,final_consolidated,detail
2026,AJA,N,0.0,final_consolidated,detail
2026,AJA,O,0.0,final_consolidated,detail
2026,AJA,P,4134822.4845330724,final_consolidated,detail
2026,AJA,Q,4134822.4845330724,final_consolidated,detail
2026,AJA,R,3602617.6102862414,final_consolidated,detail
2026,AJA,S,532204.8742468312,final_consolidated,detail
2026,AJA,T,0.0,final_consolidated,detail
2026,AJA,U,0.0,final_consolidated,detail
2026,AJA,V,0.0,final_consolidated,detail
2026,ALL,A,0.0,final_consolidated,sector_total
2026,ALL,ALL,4956950004.55284,final_consolidated,grand_total
2026,ALL,B,0.0,final_consolidated,sector_total
2026,ALL,C,0.0,final_consolidated,sector_total
2026,ALL,D,0.0,final_consolidated,sector_total
2026,ALL,E,0.0,final_consolidated,sector_total
2026,ALL,F,0.0,final_consolidated,sector_total
2026,ALL,G,0.0,final_consolidated,sector_total
2026,ALL,H,0.0,final_consolidated,sector_total
2026,ALL,I,0.0,final_consolidated,sector_total
2026,ALL,J,0.0,final_consolidated,sector_total
2026,ALL,K,0.0,final_consolidated,sector_total
2026,ALL,L,0.0,final_consolidated,sector_total
2026,ALL,M,0.0,final_consolidated,sector_total
2026,ALL,N,0.0,final_consolidated,sector_total
2026,ALL,O,0.0,final_consolidated,sector_total
2026,ALL,P,1652316668.1842802,final_consolidated,sector_total
2026,ALL,Q,1652316668.1842802,final_consolidated,sector_total
2026,ALL,R,1439642245.5466995,final_consolidated,sector_total
2026,ALL,S,212674422.63758063,final_consolidated,sector_total
2026,ALL,T,0.0,final_consolidated,sector_total
2026,ALL,U,0.0,final_consolidated,sector_total
2026,ALL,V,0.0,final_consolidated,sector_total
2026,AMA,A,0.0,final_consolidated,detail
2026,AMA,ALL,1048555495.300321,final_consolidated,region_total
2026,AMA,B,0.0,final_consolidated,detail
2026,AMA,C,0.0,final_consolidated,detail
2026,AMA,D,0.0,final_consolidated,detail
2026,AMA,E,0.0,final_consolidated,detail
2026,AMA,F,0.0,final_consolidated,detail
2026,AMA,G,0.0,final_consolidated,detail
2026,AMA,H,0.0,final_consolidated,detail
2026,AMA,I,0.0,final_consolidated,detail
2026,AMA,J,0.0,final_consolidated,detail
2026,AMA,K,0.0,final_consolidated,detail
2026,AMA,L,0.0,final_consolidated,detail
2026,AMA,M,0.0,final_consolidated,detail
2026,AMA,N,0.0,final_consolidated,detail
2026,AMA,O,0.0,final_consolidated,detail
2026,AMA,P,349518498.4334403,final_consolidated,detail
2026,AMA,Q,349518498.4334403,final_consolidated,detail
2026,AMA,R,304530968.93210644,final_consolidated,detail
2026,AMA,S,44987529.501333915,final_consolidated,detail
2026,AMA,T,0.0,final_consolidated,detail
2026,AMA,U,0.0,final_consolidated,detail
2026,AMA,V,0.0,final_consolidated,detail
2026,AQA,A,0.0,final_consolidated,detail
2026,AQA,ALL,646927813.1536925,final_consolidated,region_total
2026,AQA,B,0.0,final_consolidated,detail
2026,AQA,C,0.0,final_consolidated,detail
2026,AQA,D,0.0,final_consolidated,detail
2026,AQA,E,0.0,final_consolidated,detail
2026,AQA,F,0.0,final_consolidated,detail
2026,AQA,G,0.0,final_consolidated,detail
2026,AQA,H,0.0,final_consolidated,detail
2026,AQA,I,0.0,final_consolidated,detail
2026,AQA,J,0.0,final_consolidated,detail
2026,AQA,K,0.0,final_consolidated,detail
2026,AQA,L,0.0,final_consolidated,detail
2026,AQA,M,0.0,final_consolidated,detail
2026,AQA,N,0.0,final_consolidated,detail
2026,AQA,O,0.0,final_consolidated,detail
2026,AQA,P,215642604.38456416,final_consolidated,detail
2026,AQA,Q,215642604.38456416,final_consolidated,detail
2026,AQA,R,187886625.60239252,final_consolidated,detail
2026,AQA,S,27755978.782171622,final_consolidated,detail
2026,AQA,T,0.0,final_consolidated,detail
2026,AQA,U,0.0,final_consolidated,detail
2026,AQA,V,0.0,final_consolidated,detail
2026,ARI,A,0.0,final_consolidated,detail
2026,ARI,ALL,279685622.9393525,final_consolidated,region_total
2026,ARI,B,0.0,final_consolidated,detail
2026,ARI,C,0.0,final_consolidated,detail
2026,ARI,D,0.0,final_consolidated,detail
2026,ARI,E,0.0,final_consolidated,detail
2026,ARI,F,0.0,final_consolidated,detail
2026,ARI,G,0.0,final_consolidated,detail
2026,ARI,H,0.0,final_consolidated,detail
2026,ARI,I,0.0,final_consolidated,detail
2026,ARI,J,0.0,final_consolidated,detail
2026,ARI,K,0.0,final_consolidated,detail
2026,ARI,L,0.0,final_consolidated,detail
2026,ARI,M,0.0,final_consolidated,detail
2026,ARI,N,0.0,final_consolidated,detail
2026,ARI,O,0.0,final_consolidated,detail
2026,ARI,P,93228540.97978418,final_consolidated,detail
2026,ARI,Q,93228540.97978418,final_consolidated,detail
2026,ARI,R,81228827.7843664,final_consolidated,detail
2026,ARI,S,11999713.195417766,final_consolidated,detail
2026,ARI,T,0.0,final_consolidated,detail
2026,ARI,U,0.0,final_consolidated,detail
2026,ARI,V,0.0,final_consolidated,detail
2026,ASH,A,0.0,final_consolidated,detail
2026,ASH,ALL,663841253.5370051,final_consolidated,region_total
2026,ASH,B,0.0,final_consolidated,detail
2026,ASH,C,0.0,final_consolidated,detail
2026,ASH,D,0.0,final_consolidated,detail
2026,ASH,E,0.0,final_consolidated,detail
2026,ASH,F,0.0,final_consolidated,detail
2026,ASH,G,0.0,final_consolidated,detail
2026,ASH,H,0.0,final_consolidated,detail
2026,ASH,I,0.0,final_consolidated,detail
2026,ASH,J,0.0,final_consolidated,detail
2026,ASH,K,0.0,final_consolidated,detail
2026,ASH,L,0.0,final_consolidated,detail
2026,ASH,M,0.0,final_consolidated,detail
2026,ASH,N,0.0,final_consolidated,detail
2026,ASH,O,0.0,final_consolidated,detail
2026,ASH,P,221280417.84566835,final_consolidated,detail
2026,ASH,Q,221280417.84566835,final_consolidated,detail
2026,ASH,R,192798779.9051368,final_consolidated,detail
2026,ASH,S,28481637.94053157,final_consolidated,detail
2026,ASH,T,0.0,final_consolidated,detail
2026,ASH,U,0.0,final_consolidated,detail
2026,ASH,V,0.0,final_consolidated,detail
2026,ASI,A,0.0,final_consolidated,detail
2026,ASI,ALL,226183745.40598562,final_consolidated,region_total
2026,ASI,B,0.0,final_consolidated,detail
2026,ASI,C,0.0,final_consolidated,detail
2026,ASI,D,0.0,final_consolidated,detail
2026,ASI,E,0.0,final_consolidated,detail
2026,ASI,F,0.0,final_consolidated,detail
2026,ASI,G,0.0,final_consolidated,detail
2026,ASI,H,0.0,final_consolidated,detail
2026,ASI,I,0.0,final_consolidated,detail
2026,ASI,J,0.0,final_consolidated,detail
2026,ASI,K,0.0,final_consolidated,detail
2026,ASI,L,0.0,final_consolidated,detail
2026,ASI,M,0.0,final_consolidated,detail
2026,ASI,N,0.0,final_consolidated,detail
2026,ASI,O,0.0,final_consolidated,detail
2026,ASI,P,75394581.8019952,final_consolidated,detail
2026,ASI,Q,75394581.8019952,final_consolidated,detail
2026,ASI,R,65690328.6987681,final_consolidated,detail
2026,ASI,S,9704253.103227105,final_consolidated,detail
2026,ASI,T,0.0,final_consolidated,detail
2026,ASI,U,0.0,final_consolidated,detail
2026,ASI,V,0.0,final_consolidated,detail
2026,HAI,A,0.0,final_consolidated,detail
2026,HAI,ALL,636521008.5678508,final_consolidated,region_total
2026,HAI,B,0.0,final_consolidated,detail
2026,HAI,C,0.0,final_consolidated,detail
2026,HAI,D,0.0,final_consolidated,detail
2026,HAI,E,0.0,final_consolidated,detail
2026,HAI,F,0.0,final_consolidated,detail
2026,HAI,G,0.0,final_consolidated,detail
2026,HAI,H,0.0,final_consolidated,detail
2026,HAI,I,0.0,final_consolidated,detail
2026,HAI,J,0.0,final_consolidated,detail
2026,HAI,K,0.0,final_consolidated,detail
2026,HAI,L,0.0,final_consolidated,detail
2026,HAI,M,0.0,final_consolidated,detail
2026,HAI,N,0.0,final_consolidated,detail
2026,HAI,O,0.0,final_consolidated,detail
2026,HAI,P,212173669.52261695,final_consolidated,detail
2026,HAI,Q,212173669.52261695,final_consolidated,detail
2026,HAI,R,184864187.30683458,final_consolidated,detail
2026,HAI,S,27309482.21578238,final_consolidated,detail
2026,HAI,T,0.0,final_consolidated,detail
2026,HAI,U,0.0,final_consolidated,detail
2026,HAI,V,0.0,final_consolidated,detail
2026,JAZ,A,0.0,final_consolidated,detail
2026,JAZ,ALL,40652978.214339696,final_consolidated,region_total
2026,JAZ,B,0.0,final_consolidated,detail
2026,JAZ,C,0.0,final_consolidated,detail
2026,JAZ,D,0.0,final_consolidated,detail
2026,JAZ,E,0.0,final_consolidated,detail
2026,JAZ,F,0.0,final_consolidated,detail
2026,JAZ,G,0.0,final_consolidated,detail
2026,JAZ,H,0.0,final_consolidated,detail
2026,JAZ,I,0.0,final_consolidated,detail
2026,JAZ,J,0.0,final_consolidated,detail
2026,JAZ,K,0.0,final_consolidated,detail
2026,JAZ,L,0.0,final_consolidated,detail
2026,JAZ,M,0.0,final_consolidated,detail
2026,JAZ,N,0.0,final_consolidated,detail
2026,JAZ,O,0.0,final_consolidated,detail
2026,JAZ,P,13550992.738113232,final_consolidated,detail
2026,JAZ,Q,13550992.738113232,final_consolidated,detail
2026,JAZ,R,11806805.553999647,final_consolidated,detail
2026,JAZ,S,1744187.1841135845,final_consolidated,detail
2026,JAZ,T,0.0,final_consolidated,detail
2026,JAZ,U,0.0,final_consolidated,detail
